BluJay,,,Value,Body,GUI Event Handler,No,No,No,No,
BluJay,,,Error Condition,Body,GUI Event Handler,No,No,No,No,319
BluJay,,method,Value,Body,Helper,No,No,No,No,
BluJay,,,Value,Body,Helper,No,No,No,No,
BluJay,,method,Value,Body,GUI Event Handler,No,No,No,No,
BluJay,,,Value,Body,GUI Event Handler,No,No,No,No,
BluJay,,method,Value,Body,Create,No,No,No,No,
BluJay,,,Value,Body,GUI Event Handler,No,No,No,No,
BluJay,FlashCardCard.java,method,Identifier,Body,Write,No,No,No,No,
BluJay,FlashCardFile.java (16 matches),method,Value,Body,Main,No,No,No,No,
BluJay,,,Value,Body,Main,No,No,No,No,
BluJay,,,Location,For Loop,Read,No,No,No,No,
BluJay,,,Value,For Loop,Read,No,No,No,No,
BluJay,,,Error Condition,Catch Block,Read,No,No,No,No,106
BluJay,,,Error Condition,Catch Block,Write,No,No,No,No,
BluJay,,method,Identifier,Method Entry,Helper,No,No,No,No,
BluJay,,,Got Here,For Loop,Helper,No,No,No,No,
BluJay,,method,Identifier,Method Entry,Helper,No,No,No,No,
BluJay,,method,Identifier,Method Entry,Helper,No,No,No,No,
BluJay,,,Value,For Loop,Helper,No,No,No,No,167
BluJay,,method,Value,For Loop,Write,No,No,No,No,
BluJay,FlashCardImport.java (3 matches),method,Value,Body,Create,No,No,No,Yes,
BluJay,,method,Got Here,Body,GUI Event Handler,No,No,No,No,
BluJay,,method,Identifier,Body,Helper,No,No,No,No,
BluJay,FlashCardQuiz.java (8 matches),method,Got Here,Body,GUI Event Handler,No,No,No,No,
BluJay,,,Got Here,Body,GUI Event Handler,No,No,No,No,
